Anno,Codice_Regione,Regione,Codice_Provincia,Provincia,Codice_Comune,Codice_Catastale,Comune,Popolazione
2019,07,Liguria,011,La Spezia,011016,E542,Lerici,10053
2019,07,Liguria,011,La Spezia,011017,E560,Levanto,5388
2019,07,Liguria,011,La Spezia,011018,E842,Maissana,603
2019,07,Liguria,011,La Spezia,011019,F609,Monterosso al Mare,1409
2019,07,Liguria,011,La Spezia,011020,G143,Luni,8387
2019,07,Liguria,011,La Spezia,011021,G664,Pignone,556
2019,07,Liguria,011,La Spezia,011022,G925,Portovenere,3510
2019,07,Liguria,011,La Spezia,011023,H275,Riccò del Golfo di Spezia,3625
2019,07,Liguria,011,La Spezia,011024,H304,Riomaggiore,1483
2019,07,Liguria,011,La Spezia,011025,H461,Rocchetta di Vara,686
2019,07,Liguria,011,La Spezia,011026,I363,Santo Stefano di Magra,9901
2019,07,Liguria,011,La Spezia,011027,I449,Sarzana,22104
2019,07,Liguria,011,La Spezia,011028,E070,Sesta Godano,1355
2019,07,Liguria,011,La Spezia,011029,L681,Varese Ligure,1903
2019,07,Liguria,011,La Spezia,011030,L774,Vernazza,800
2019,07,Liguria,011,La Spezia,011031,L819,Vezzano Ligure,7347
2019,07,Liguria,011,La Spezia,011032,M177,Zignago,507
2019,08,Emilia-Romagna,033,Piacenza,033001,A067,Agazzano,2039
2019,08,Emilia-Romagna,033,Piacenza,033002,A223,Alseno,4696
2019,08,Emilia-Romagna,033,Piacenza,033003,A823,Besenzone,987
2019,08,Emilia-Romagna,033,Piacenza,033004,A831,Bettola,2723
2019,08,Emilia-Romagna,033,Piacenza,033005,A909,Bobbio,3572
2019,08,Emilia-Romagna,033,Piacenza,033006,B025,Borgonovo Val Tidone,7999
2019,08,Emilia-Romagna,033,Piacenza,033007,B332,Cadeo,6066
2019,08,Emilia-Romagna,033,Piacenza,033008,B405,Calendasco,2417
2019,08,Emilia-Romagna,033,Piacenza,033010,B643,Caorso,4808
2019,08,Emilia-Romagna,033,Piacenza,033011,B812,Carpaneto Piacentino,7740
2019,08,Emilia-Romagna,033,Piacenza,033012,C145,Castell'Arquato,4591
2019,08,Emilia-Romagna,033,Piacenza,033013,C261,Castel San Giovanni,13725
2019,08,Emilia-Romagna,033,Piacenza,033014,C288,Castelvetro Piacentino,5301
2019,08,Emilia-Romagna,033,Piacenza,033015,C513,Cerignale,122
2019,08,Emilia-Romagna,033,Piacenza,033016,C838,Coli,845
2019,08,Emilia-Romagna,033,Piacenza,033017,D054,Corte Brugnatella,586
2019,08,Emilia-Romagna,033,Piacenza,033018,D061,Cortemaggiore,4683
2019,08,Emilia-Romagna,033,Piacenza,033019,D502,Farini,1168
2019,08,Emilia-Romagna,033,Piacenza,033020,D555,Ferriere,1197
2019,08,Emilia-Romagna,033,Piacenza,033021,D611,Fiorenzuola d'Arda,15300
2019,08,Emilia-Romagna,033,Piacenza,033022,D958,Gazzola,2075
2019,08,Emilia-Romagna,033,Piacenza,033023,E114,Gossolengo,5690
2019,08,Emilia-Romagna,033,Piacenza,033024,E132,Gragnano Trebbiense,4539
2019,08,Emilia-Romagna,033,Piacenza,033025,E196,Gropparello,2243
2019,08,Emilia-Romagna,033,Piacenza,033026,E726,Lugagnano Val d'Arda,3927
2019,08,Emilia-Romagna,033,Piacenza,033027,F671,Monticelli d'Ongina,5241
2019,08,Emilia-Romagna,033,Piacenza,033028,F724,Morfasso,957
2019,08,Emilia-Romagna,033,Piacenza,033030,G195,Ottone,485
2019,08,Emilia-Romagna,033,Piacenza,033032,G535,Piacenza,103942
2019,08,Emilia-Romagna,033,Piacenza,033033,G557,Pianello Val Tidone,2219
2019,08,Emilia-Romagna,033,Piacenza,033034,G696,Piozzano,609
2019,08,Emilia-Romagna,033,Piacenza,033035,G747,Podenzano,9114
2019,08,Emilia-Romagna,033,Piacenza,033036,G842,Ponte dell'Olio,4707
2019,08,Emilia-Romagna,033,Piacenza,033037,G852,Pontenure,6526
2019,08,Emilia-Romagna,033,Piacenza,033038,H350,Rivergaro,7041
2019,08,Emilia-Romagna,033,Piacenza,033039,H593,Rottofreno,12301
2019,08,Emilia-Romagna,033,Piacenza,033040,H887,San Giorgio Piacentino,5609
2019,08,Emilia-Romagna,033,Piacenza,033041,G788,San Pietro in Cerro,832
2019,08,Emilia-Romagna,033,Piacenza,033042,I434,Sarmato,2847
2019,08,Emilia-Romagna,033,Piacenza,033043,L348,Travo,2104
2019,08,Emilia-Romagna,033,Piacenza,033044,L772,Vernasca,2073
2019,08,Emilia-Romagna,033,Piacenza,033045,L897,Vigolzone,4207
2019,08,Emilia-Romagna,033,Piacenza,033046,L980,Villanova sull'Arda,1704
2019,08,Emilia-Romagna,033,Piacenza,033047,M165,Zerba,73
2019,08,Emilia-Romagna,033,Piacenza,033048,L848,Ziano Piacentino,2506
2019,08,Emilia-Romagna,033,Piacenza,033049,M386,Alta Val Tidone,3016
2019,08,Emilia-Romagna,034,Parma,034001,A138,Albareto,2145
2019,08,Emilia-Romagna,034,Parma,034002,A646,Bardi,2150
2019,08,Emilia-Romagna,034,Parma,034003,A731,Bedonia,3320
2019,08,Emilia-Romagna,034,Parma,034004,A788,Berceto,1990
2019,08,Emilia-Romagna,034,Parma,034005,A987,Bore,683
2019,08,Emilia-Romagna,034,Parma,034006,B042,Borgo Val di Taro,6849
2019,08,Emilia-Romagna,034,Parma,034007,B293,Busseto,6911
2019,08,Emilia-Romagna,034,Parma,034008,B408,Calestano,2118
2019,08,Emilia-Romagna,034,Parma,034009,C852,Collecchio,14716
2019,08,Emilia-Romagna,034,Parma,034010,C904,Colorno,9104
2019,08,Emilia-Romagna,034,Parma,034011,C934,Compiano,1104
2019,08,Emilia-Romagna,034,Parma,034012,D026,Corniglio,1842
2019,08,Emilia-Romagna,034,Parma,034013,D526,Felino,8983
2019,08,Emilia-Romagna,034,Parma,034014,B034,Fidenza,27041
2019,08,Emilia-Romagna,034,Parma,034015,D673,Fontanellato,7061
2019,08,Emilia-Romagna,034,Parma,034016,D685,Fontevivo,5641
2019,08,Emilia-Romagna,034,Parma,034017,D728,Fornovo di Taro,6007
2019,08,Emilia-Romagna,034,Parma,034018,E438,Langhirano,10484
2019,08,Emilia-Romagna,034,Parma,034019,E547,Lesignano de' Bagni,5054
2019,08,Emilia-Romagna,034,Parma,034020,F082,Medesano,10884
2019,08,Emilia-Romagna,034,Parma,034022,F340,Monchio delle Corti,880
2019,08,Emilia-Romagna,034,Parma,034023,F473,Montechiarugolo,11104
2019,08,Emilia-Romagna,034,Parma,034024,F882,Neviano degli Arduini,3600
2019,08,Emilia-Romagna,034,Parma,034025,F914,Noceto,13033
2019,08,Emilia-Romagna,034,Parma,034026,G255,Palanzano,1099
2019,08,Emilia-Romagna,034,Parma,034027,G337,Parma,196518
2019,08,Emilia-Romagna,034,Parma,034028,G424,Pellegrino Parmense,1012
2019,08,Emilia-Romagna,034,Parma,034030,H384,Roccabianca,2934
2019,08,Emilia-Romagna,034,Parma,034031,H682,Sala Baganza,5679
2019,08,Emilia-Romagna,034,Parma,034032,H720,Salsomaggiore Terme,19746
2019,08,Emilia-Romagna,034,Parma,034033,I153,San Secondo Parmense,5739
2019,08,Emilia-Romagna,034,Parma,034035,I803,Solignano,1743
2019,08,Emilia-Romagna,034,Parma,034036,I840,Soragna,4841
2019,08,Emilia-Romagna,034,Parma,034038,E548,Terenzo,1199
2019,08,Emilia-Romagna,034,Parma,034039,L183,Tizzano Val Parma,2104
2019,08,Emilia-Romagna,034,Parma,034040,L229,Tornolo,939
2019,08,Emilia-Romagna,034,Parma,034041,L299,Torrile,7689
2019,08,Emilia-Romagna,034,Parma,034042,L346,Traversetolo,9538
2019,08,Emilia-Romagna,034,Parma,034044,L641,Valmozzola,515
2019,08,Emilia-Romagna,034,Parma,034045,L672,Varano de' Melegari,2625
2019,08,Emilia-Romagna,034,Parma,034046,L689,Varsi,1185
2019,08,Emilia-Romagna,034,Parma,034049,M325,Sissa Trecasali,7846
2019,08,Emilia-Romagna,034,Parma,034050,M367,Polesine Zibello,3188
2019,08,Emilia-Romagna,034,Parma,034051,M411,Sorbolo Mezzani,12788
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035001,A162,Albinea,8805
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035002,A573,Bagnolo in Piano,9789
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035003,A586,Baiso,3242
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035004,A850,Bibbiano,10222
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035005,A988,Boretto,5365
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035006,B156,Brescello,5597
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035008,B328,Cadelbosco di Sopra,10695
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035009,B499,Campagnola Emilia,5671
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035010,B502,Campegine,5156
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035011,B825,Carpineti,4007
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035012,B893,Casalgrande,18982
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035013,B967,Casina,4441
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035014,C141,Castellarano,15346
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035015,C218,Castelnovo di Sotto,8482
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035016,C219,Castelnovo ne' Monti,10506
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035017,C405,Cavriago,9898
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035018,C669,Canossa,3740
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035020,D037,Correggio,25485
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035021,D450,Fabbrico,6627
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035022,D934,Gattatico,5763
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035023,E232,Gualtieri,6507
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035024,E253,Guastalla,15018
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035026,E772,Luzzara,8840
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035027,F463,Montecchio Emilia,10499
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035028,F960,Novellara,13607
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035029,G947,Poviglio,7295
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035030,H122,Quattro Castella,13169
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035032,H225,Reggiolo,9153
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035033,H223,Reggio nell'Emilia,171999
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035034,H298,Rio Saliceto,6088
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035035,H500,Rolo,4075
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035036,H628,Rubiera,14861
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035037,I011,San Martino in Rio,8126
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035038,I123,San Polo d'Enza,6217
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035039,I342,Sant'Ilario d'Enza,11333
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035040,I496,Scandiano,25770
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035041,L184,Toano,4367
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035042,L815,Vetto,1822
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035043,L820,Vezzano sul Crostolo,4237
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035044,L831,Viano,3325
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035045,L969,Villa Minozzo,3634
2019,08,Emilia-Romagna,035,Reggio nell'Emilia,035046,M364,Ventasso,4130
2019,08,Emilia-Romagna,036,Modena,036001,A713,Bastiglia,4263
2019,08,Emilia-Romagna,036,Modena,036002,A959,Bomporto,10189
2019,08,Emilia-Romagna,036,Modena,036003,B539,Campogalliano,8802
2019,08,Emilia-Romagna,036,Modena,036004,B566,Camposanto,3172
2019,08,Emilia-Romagna,036,Modena,036005,B819,Carpi,71836
2019,08,Emilia-Romagna,036,Modena,036006,C107,Castelfranco Emilia,33059
2019,08,Emilia-Romagna,036,Modena,036007,C242,Castelnuovo Rangone,15083
2019,08,Emilia-Romagna,036,Modena,036008,C287,Castelvetro di Modena,11323
2019,08,Emilia-Romagna,036,Modena,036009,C398,Cavezzo,6960
2019,08,Emilia-Romagna,036,Modena,036010,C951,Concordia sulla Secchia,8373
2019,08,Emilia-Romagna,036,Modena,036011,D486,Fanano,2950
2019,08,Emilia-Romagna,036,Modena,036012,D599,Finale Emilia,15415
2019,08,Emilia-Romagna,036,Modena,036013,D607,Fiorano Modenese,17064
2019,08,Emilia-Romagna,036,Modena,036014,D617,Fiumalbo,1222
2019,08,Emilia-Romagna,036,Modena,036015,D711,Formigine,34559
2019,08,Emilia-Romagna,036,Modena,036016,D783,Frassinoro,1883
2019,08,Emilia-Romagna,036,Modena,036017,E264,Guiglia,3907
2019,08,Emilia-Romagna,036,Modena,036018,E426,Lama Mocogno,2675
2019,08,Emilia-Romagna,036,Modena,036019,E904,Maranello,17680
2019,08,Emilia-Romagna,036,Modena,036020,E905,Marano sul Panaro,5264
2019,08,Emilia-Romagna,036,Modena,036021,F087,Medolla,6256
2019,08,Emilia-Romagna,036,Modena,036022,F240,Mirandola,23895
2019,08,Emilia-Romagna,036,Modena,036023,F257,Modena,186307
2019,08,Emilia-Romagna,036,Modena,036024,F484,Montecreto,937
2019,08,Emilia-Romagna,036,Modena,036025,F503,Montefiorino,2122
2019,08,Emilia-Romagna,036,Modena,036026,F642,Montese,3315
2019,08,Emilia-Romagna,036,Modena,036027,F930,Nonantola,16122
2019,08,Emilia-Romagna,036,Modena,036028,F966,Novi di Modena,10066
2019,08,Emilia-Romagna,036,Modena,036029,G250,Palagano,2120
2019,08,Emilia-Romagna,036,Modena,036030,G393,Pavullo nel Frignano,17680
2019,08,Emilia-Romagna,036,Modena,036031,G649,Pievepelago,2327
2019,08,Emilia-Romagna,036,Modena,036032,G789,Polinago,1618
2019,08,Emilia-Romagna,036,Modena,036033,H061,Prignano sulla Secchia,3734
2019,08,Emilia-Romagna,036,Modena,036034,H195,Ravarino,6173
2019,08,Emilia-Romagna,036,Modena,036035,H303,Riolunato,692
2019,08,Emilia-Romagna,036,Modena,036036,H794,San Cesario sul Panaro,6513
2019,08,Emilia-Romagna,036,Modena,036037,H835,San Felice sul Panaro,10862
2019,08,Emilia-Romagna,036,Modena,036038,I128,San Possidonio,3552
2019,08,Emilia-Romagna,036,Modena,036039,I133,San Prospero,5977
2019,08,Emilia-Romagna,036,Modena,036040,I462,Sassuolo,40918
2019,08,Emilia-Romagna,036,Modena,036041,I473,Savignano sul Panaro,9251
2019,08,Emilia-Romagna,036,Modena,036042,F357,Serramazzoni,8430
2019,08,Emilia-Romagna,036,Modena,036043,I689,Sestola,2485
2019,08,Emilia-Romagna,036,Modena,036044,I802,Soliera,15427
2019,08,Emilia-Romagna,036,Modena,036045,I903,Spilamberto,12859
2019,08,Emilia-Romagna,036,Modena,036046,L885,Vignola,25493
2019,08,Emilia-Romagna,036,Modena,036047,M183,Zocca,4583
2019,08,Emilia-Romagna,037,Bologna,037001,A324,Anzola dell'Emilia,12323
2019,08,Emilia-Romagna,037,Bologna,037002,A392,Argelato,9834
2019,08,Emilia-Romagna,037,Bologna,037003,A665,Baricella,7115
2019,08,Emilia-Romagna,037,Bologna,037005,A785,Bentivoglio,5629
2019,08,Emilia-Romagna,037,Bologna,037006,A944,Bologna,390636
2019,08,Emilia-Romagna,037,Bologna,037007,B044,Borgo Tossignano,3273
2019,08,Emilia-Romagna,037,Bologna,037008,B249,Budrio,18460
2019,08,Emilia-Romagna,037,Bologna,037009,B399,Calderara di Reno,13256
2019,08,Emilia-Romagna,037,Bologna,037010,B572,Camugnano,1825
2019,08,Emilia-Romagna,037,Bologna,037011,B880,Casalecchio di Reno,36512
2019,08,Emilia-Romagna,037,Bologna,037012,B892,Casalfiumanese,3458
2019,08,Emilia-Romagna,037,Bologna,037013,C075,Castel d'Aiano,1872
2019,08,Emilia-Romagna,037,Bologna,037014,C086,Castel del Rio,1224
2019,08,Emilia-Romagna,037,Bologna,037015,B969,Castel di Casio,3410
2019,08,Emilia-Romagna,037,Bologna,037016,C121,Castel Guelfo di Bologna,4537
2019,08,Emilia-Romagna,037,Bologna,037017,C185,Castello d'Argile,6546
2019,08,Emilia-Romagna,037,Bologna,037019,C204,Castel Maggiore,18424
2019,08,Emilia-Romagna,037,Bologna,037020,C265,Castel San Pietro Terme,20984
2019,08,Emilia-Romagna,037,Bologna,037021,C292,Castenaso,15545
2019,08,Emilia-Romagna,037,Bologna,037022,C296,Castiglione dei Pepoli,5498
2019,08,Emilia-Romagna,037,Bologna,037024,D166,Crevalcore,13692
2019,08,Emilia-Romagna,037,Bologna,037025,D360,Dozza,6587
2019,08,Emilia-Romagna,037,Bologna,037026,D668,Fontanelice,1948
2019,08,Emilia-Romagna,037,Bologna,037027,D847,Gaggio Montano,4840
2019,08,Emilia-Romagna,037,Bologna,037028,D878,Galliera,5507
2019,08,Emilia-Romagna,037,Bologna,037030,E136,Granarolo dell'Emilia,12130
2019,08,Emilia-Romagna,037,Bologna,037031,E187,Grizzana Morandi,3894
2019,08,Emilia-Romagna,037,Bologna,037032,E289,Imola,69798
2019,08,Emilia-Romagna,037,Bologna,037033,A771,Lizzano in Belvedere,2182
2019,08,Emilia-Romagna,037,Bologna,037034,E655,Loiano,4298
2019,08,Emilia-Romagna,037,Bologna,037035,E844,Malalbergo,9117
2019,08,Emilia-Romagna,037,Bologna,037036,B689,Marzabotto,6834
2019,08,Emilia-Romagna,037,Bologna,037037,F083,Medicina,16782
2019,08,Emilia-Romagna,037,Bologna,037038,F219,Minerbio,8871
2019,08,Emilia-Romagna,037,Bologna,037039,F288,Molinella,15608
2019,08,Emilia-Romagna,037,Bologna,037040,F363,Monghidoro,3698
2019,08,Emilia-Romagna,037,Bologna,037041,F597,Monterenzio,6161
2019,08,Emilia-Romagna,037,Bologna,037042,F627,Monte San Pietro,10875
2019,08,Emilia-Romagna,037,Bologna,037044,F706,Monzuno,6361
2019,08,Emilia-Romagna,037,Bologna,037045,F718,Mordano,4683
2019,08,Emilia-Romagna,037,Bologna,037046,G205,Ozzano dell'Emilia,13817
2019,08,Emilia-Romagna,037,Bologna,037047,G570,Pianoro,17608
2019,08,Emilia-Romagna,037,Bologna,037048,G643,Pieve di Cento,7128
2019,08,Emilia-Romagna,037,Bologna,037050,H678,Sala Bolognese,8465
2019,08,Emilia-Romagna,037,Bologna,037051,G566,San Benedetto Val di Sambro,4159
2019,08,Emilia-Romagna,037,Bologna,037052,H896,San Giorgio di Piano,8820
2019,08,Emilia-Romagna,037,Bologna,037053,G467,San Giovanni in Persiceto,28292
2019,08,Emilia-Romagna,037,Bologna,037054,H945,San Lazzaro di Savena,32518
2019,08,Emilia-Romagna,037,Bologna,037055,I110,San Pietro in Casale,12435
2019,08,Emilia-Romagna,037,Bologna,037056,I191,Sant'Agata Bolognese,7404
2019,08,Emilia-Romagna,037,Bologna,037057,G972,Sasso Marconi,14909
2019,08,Emilia-Romagna,037,Bologna,037059,L762,Vergato,7709
2019,08,Emilia-Romagna,037,Bologna,037060,M185,Zola Predosa,19015
2019,08,Emilia-Romagna,037,Bologna,037061,M320,Valsamoggia,31209
2019,08,Emilia-Romagna,037,Bologna,037062,M369,Alto Reno Terme,6904
2019,08,Emilia-Romagna,038,Ferrara,038001,A393,Argenta,21429
2019,08,Emilia-Romagna,038,Ferrara,038003,A965,Bondeno,14133
2019,08,Emilia-Romagna,038,Ferrara,038004,C469,Cento,35474
2019,08,Emilia-Romagna,038,Ferrara,038005,C814,Codigoro,11603
2019,08,Emilia-Romagna,038,Ferrara,038006,C912,Comacchio,22114
2019,08,Emilia-Romagna,038,Ferrara,038007,C980,Copparo,16234
2019,08,Emilia-Romagna,038,Ferrara,038008,D548,Ferrara,132052
2019,08,Emilia-Romagna,038,Ferrara,038010,E320,Jolanda di Savoia,2814
2019,08,Emilia-Romagna,038,Ferrara,038011,E410,Lagosanto,4842
2019,08,Emilia-Romagna,038,Ferrara,038012,F016,Masi Torello,2301
2019,08,Emilia-Romagna,038,Ferrara,038014,F156,Mesola,6726
2019,08,Emilia-Romagna,038,Ferrara,038017,G184,Ostellato,5935
2019,08,Emilia-Romagna,038,Ferrara,038018,G768,Poggio Renatico,9786
2019,08,Emilia-Romagna,038,Ferrara,038019,G916,Portomaggiore,11604
2019,08,Emilia-Romagna,038,Ferrara,038022,L868,Vigarano Mainarda,7583
2019,08,Emilia-Romagna,038,Ferrara,038023,M110,Voghiera,3674
2019,08,Emilia-Romagna,038,Ferrara,038025,E107,Goro,3699
2019,08,Emilia-Romagna,038,Ferrara,038027,M323,Fiscaglia,8788
2019,08,Emilia-Romagna,038,Ferrara,038028,M381,Terre del Reno,9996
2019,08,Emilia-Romagna,038,Ferrara,038029,M410,Riva del Po,7839
2019,08,Emilia-Romagna,038,Ferrara,038030,M409,Tresignana,7065
2019,08,Emilia-Romagna,039,Ravenna,039001,A191,Alfonsine,11938
2019,08,Emilia-Romagna,039,Ravenna,039002,A547,Bagnacavallo,16714
2019,08,Emilia-Romagna,039,Ravenna,039003,A551,Bagnara di Romagna,2430
2019,08,Emilia-Romagna,039,Ravenna,039004,B188,Brisighella,7498
2019,08,Emilia-Romagna,039,Ravenna,039005,B982,Casola Valsenio,2520
2019,08,Emilia-Romagna,039,Ravenna,039006,C065,Castel Bolognese,9599
2019,08,Emilia-Romagna,039,Ravenna,039007,C553,Cervia,28819
2019,08,Emilia-Romagna,039,Ravenna,039008,C963,Conselice,9752
2019,08,Emilia-Romagna,039,Ravenna,039009,D121,Cotignola,7375
2019,08,Emilia-Romagna,039,Ravenna,039010,D458,Faenza,58755
2019,08,Emilia-Romagna,039,Ravenna,039011,D829,Fusignano,8157
2019,08,Emilia-Romagna,039,Ravenna,039012,E730,Lugo,32283
2019,08,Emilia-Romagna,039,Ravenna,039013,F029,Massa Lombarda,10557
2019,08,Emilia-Romagna,039,Ravenna,039014,H199,Ravenna,157663
2019,08,Emilia-Romagna,039,Ravenna,039015,H302,Riolo Terme,5681
2019,08,Emilia-Romagna,039,Ravenna,039016,H642,Russi,12306
2019,08,Emilia-Romagna,039,Ravenna,039017,I196,Sant'Agata sul Santerno,2929
2019,08,Emilia-Romagna,039,Ravenna,039018,I787,Solarolo,4480
2019,08,Emilia-Romagna,040,Forlì-Cesena,040001,A565,Bagno di Romagna,5815
2019,08,Emilia-Romagna,040,Forlì-Cesena,040003,A809,Bertinoro,10927
2019,08,Emilia-Romagna,040,Forlì-Cesena,040004,B001,Borghi,2884
2019,08,Emilia-Romagna,040,Forlì-Cesena,040005,C339,Castrocaro Terme e Terra del Sole,6377
2019,08,Emilia-Romagna,040,Forlì-Cesena,040007,C573,Cesena,97210
2019,08,Emilia-Romagna,040,Forlì-Cesena,040008,C574,Cesenatico,25933
2019,08,Emilia-Romagna,040,Forlì-Cesena,040009,C777,Civitella di Romagna,3724
2019,08,Emilia-Romagna,040,Forlì-Cesena,040011,D357,Dovadola,1573
2019,08,Emilia-Romagna,040,Forlì-Cesena,040012,D704,Forlì,117798
2019,08,Emilia-Romagna,040,Forlì-Cesena,040013,D705,Forlimpopoli,13274
2019,08,Emilia-Romagna,040,Forlì-Cesena,040014,D867,Galeata,2500
2019,08,Emilia-Romagna,040,Forlì-Cesena,040015,D899,Gambettola,10733
2019,08,Emilia-Romagna,040,Forlì-Cesena,040016,D935,Gatteo,9132
2019,08,Emilia-Romagna,040,Forlì-Cesena,040018,E675,Longiano,7200
2019,08,Emilia-Romagna,040,Forlì-Cesena,040019,F097,Meldola,9961
2019,08,Emilia-Romagna,040,Forlì-Cesena,040020,F139,Mercato Saraceno,6860
2019,08,Emilia-Romagna,040,Forlì-Cesena,040022,F259,Modigliana,4474
2019,08,Emilia-Romagna,040,Forlì-Cesena,040028,F668,Montiano,1722
2019,08,Emilia-Romagna,040,Forlì-Cesena,040031,G904,Portico e San Benedetto,753
2019,08,Emilia-Romagna,040,Forlì-Cesena,040032,H017,Predappio,6285
2019,08,Emilia-Romagna,040,Forlì-Cesena,040033,H034,Premilcuore,753
2019,08,Emilia-Romagna,040,Forlì-Cesena,040036,H437,Rocca San Casciano,1828
2019,08,Emilia-Romagna,040,Forlì-Cesena,040037,H542,Roncofreddo,3406
2019,08,Emilia-Romagna,040,Forlì-Cesena,040041,I027,San Mauro Pascoli,12017
2019,08,Emilia-Romagna,040,Forlì-Cesena,040043,I310,Santa Sofia,4114
2019,08,Emilia-Romagna,040,Forlì-Cesena,040044,I444,Sarsina,3380
2019,08,Emilia-Romagna,040,Forlì-Cesena,040045,I472,Savignano sul Rubicone,17842
2019,08,Emilia-Romagna,040,Forlì-Cesena,040046,I779,Sogliano al Rubicone,3193
2019,08,Emilia-Romagna,040,Forlì-Cesena,040049,L361,Tredozio,1141
2019,08,Emilia-Romagna,040,Forlì-Cesena,040050,L764,Verghereto,1818
2019,08,Emilia-Romagna,099,Rimini,099001,A747,Bellaria-Igea Marina,19569
2019,08,Emilia-Romagna,099,Rimini,099002,C357,Cattolica,17143
2019,08,Emilia-Romagna,099,Rimini,099003,D004,Coriano,10595
2019,08,Emilia-Romagna,099,Rimini,099004,D961,Gemmano,1146
2019,08,Emilia-Romagna,099,Rimini,099005,F244,Misano Adriatico,13400
2019,08,Emilia-Romagna,099,Rimini,099006,F346,Mondaino,1367
2019,08,Emilia-Romagna,099,Rimini,099008,F502,Montefiore Conca,2233
2019,08,Emilia-Romagna,099,Rimini,099009,F523,Montegridolfo,1011
2019,08,Emilia-Romagna,099,Rimini,099011,F715,Morciano di Romagna,7128
2019,08,Emilia-Romagna,099,Rimini,099013,H274,Riccione,35181
2019,08,Emilia-Romagna,099,Rimini,099014,H294,Rimini,150576
2019,08,Emilia-Romagna,099,Rimini,099015,H724,Saludecio,3059
2019,08,Emilia-Romagna,099,Rimini,099016,H801,San Clemente,5603
2019,08,Emilia-Romagna,099,Rimini,099017,H921,San Giovanni in Marignano,9452
2019,08,Emilia-Romagna,099,Rimini,099018,I304,Santarcangelo di Romagna,22295
2019,08,Emilia-Romagna,099,Rimini,099020,L797,Verucchio,10036
2019,08,Emilia-Romagna,099,Rimini,099021,C080,Casteldelci,384
2019,08,Emilia-Romagna,099,Rimini,099022,E838,Maiolo,810
2019,08,Emilia-Romagna,099,Rimini,099023,F137,Novafeltria,7136
2019,08,Emilia-Romagna,099,Rimini,099024,G433,Pennabilli,2767
2019,08,Emilia-Romagna,099,Rimini,099025,H949,San Leo,2902
2019,08,Emilia-Romagna,099,Rimini,099026,I201,Sant'Agata Feltria,2087
2019,08,Emilia-Romagna,099,Rimini,099027,L034,Talamello,1084
2019,08,Emilia-Romagna,099,Rimini,099028,M324,Poggio Torriana,5227
2019,08,Emilia-Romagna,099,Rimini,099029,M368,Montescudo-Monte Colombo,6826
2019,09,Toscana,045,Massa-Carrara,045001,A496,Aulla,11067
2019,09,Toscana,045,Massa-Carrara,045002,A576,Bagnone,1814
2019,09,Toscana,045,Massa-Carrara,045003,B832,Carrara,62285
2019,09,Toscana,045,Massa-Carrara,045004,B979,Casola in Lunigiana,1006
2019,09,Toscana,045,Massa-Carrara,045005,C914,Comano,699
2019,09,Toscana,045,Massa-Carrara,045006,D590,Filattiera,2244
2019,09,Toscana,045,Massa-Carrara,045007,D629,Fivizzano,7579
